LANG_CODE,పుస్తకం పేరు,బుక్ నేమ్,రచయిత,పబ్లిషర్,PLACE_OF_PUB,PAGINATION,ITEM_RUPEES,YEAR_OF_PUB,BINDING,ISBN,References
TEL,10441 శృంగార తిలకము,,,,,54,,,,,https://archive.org/
TEL,10684 మహర్నవమి పద్యములు,,,,,53,,,,,https://archive.org/
TEL,10446 లిక్కికి లక్కి,,,,,52,,,,,https://archive.org/
TEL,10885 శ్రీ మద్రామాయణయక్షగాన విలాసము,,,,,52,,,,,https://archive.org/
TEL,10699 యుప్మాక క్షేత్ర మహత్వము,,,,,50,,,,,https://archive.org/
TEL,10455 శ్రీ రామనామ మహత్యము,,,,,46,,,,,https://archive.org/
TEL,11011 ఉలూచీ పరిణయనాటకము,,,,,46,,,,,https://archive.org/
TEL,10760 గుణ రత్నావళి,,,,,44,,,,,https://archive.org/
TEL,10198 పాపాక్షయపాపనివృత్తులు సద్గుణభ్యాసము,,,,,42,,,,,https://archive.org/
TEL,10408 విష్వగుణదర్షము రెండవభాగము,,,,,42,,,,,https://archive.org/
TEL,10500 శివసహస్రలింగనామావళి,,,,,42,,,,,https://archive.org/
TEL,10780 అద్వైత తారావళి,,,,,42,,,,,https://archive.org/
TEL,10108 ఆదిత్య హృదయం,,,,,42,,,,,https://archive.org/
TEL,10502 శ్రీబాలాష్హ్టోత్తరషతం,,,,,40,,,,,https://archive.org/
TEL,10792 గోషావ్యాస ఖండన మండనము,,,,,40,,,,,https://archive.org/
TEL,10412 శ్రీ పడమటలంక రామస్తవము,,,,,38,,,,,https://archive.org/
TEL,10411 శ్రీ హరిస్తుతికదంబము,,,,,36,,,,,https://archive.org/
TEL,10430 శివధ్యానస్తోత్రం,,,,,34,,,,,https://archive.org/
TEL,10143 భద్రాయురాభ్యుదయము,,,,,34,,,,,https://archive.org/
TEL,10781 మనోశక్తి,,,,,32,,,,,https://archive.org/
TEL,10817 బ్రహ్మచర్యవ్రత ప్రకాశిక,,,,,32,,,,,https://archive.org/
TEL,10775 పతివ్రతా ధర్మములు,,,,,32,,,,,https://archive.org/
TEL,10428 శ్రీ కేశవనామస్తోత్రము,,,,,32,,,,,https://archive.org/
TEL,10782 ఆబ్దికశ్రాద్ధవిధి,,,,,30,,,,,https://archive.org/
TEL,10136 కందర్ప దర్ప విలాసాఖ్యోభాన ప్రబంధ,,,,,30,,,,,https://archive.org/
TEL,10427 శివనామావలి,,,,,30,,,,,https://archive.org/
TEL,10487 గానామృతము,,,,,28,,,,,https://archive.org/
TEL,10976 శ్రీమత్ర్పపన్నజనానుష్టనప్రకాశిక,,,,,28,,,,,https://archive.org/
TEL,10227 ఆంధ్ర శ్రీ భాష్యము,,,,,26,,,,,https://archive.org/
TEL,10472 శ్రీ మద్యేంకటేశ్వరాష్హ్టకం,,,,,26,,,,,https://archive.org/
TEL,10883 ప్రభాతము,,,,,26,,,,,https://archive.org/
TEL,10424 రాజ్యలక్ష్మివిలాసము,,,,,24,,,,,https://archive.org/
TEL,10718 సక్కుబాయిచరిత్రముద్విపద,,,,,24,,,,,https://archive.org/
TEL,10749 పరిశుద్ద బాప్తిస్తము,,,,,22,,,,,https://archive.org/
TEL,10351 అధేశ్వరస్థుతి ప్రార్ధనోపాసన,,,,,20,,,,,https://archive.org/
TEL,10730 శృంగార రసమంజరీ తివిధీనామనాటకవింధు,,,,,20,,,,,https://archive.org/
TEL,10736 దృగ్దృశ్య వివేకము,,,,,20,,,,,https://archive.org/
TEL,10891 ఋగ్వేదాపరప్రయోగాను క్రమణిక,,,,,20,,,,,https://archive.org/
TEL,10104 జ్ఞాన బోధావళి,,,,,18,,,,,https://archive.org/
TEL,10109 జగన్నాటక విలాసం,,,,,18,,,,,https://archive.org/
TEL,10182 శ్రీ నూతన సుబ్రహ్మణ్యేష్వర చరిత్రము,,,,,14,,,,,https://archive.org/
TEL,భారత నీతి కథలు 1 వ భాగం,,యం. నరసింహా చార్య,,,9,,,,,https://archive.org/
TEL,భారత నీతి కథలు 2 వ భాగం,,యం. నరసింహా చార్య,,,9,,,,,https://archive.org/
TEL,భారత రమణి,,యం. నరసింహా చార్య,,,9,,,,,https://archive.org/
TEL,భారత సుప్రసిద్ద గ్రంధాలు,,యం. నరసింహా చార్య,,,9,,,,,https://archive.org/
TEL,10208 ఆంధ్ర శ్రీ భాష్యము,,,,,473,,,,,https://archive.org/
TEL,భట్టుమూర్తి రామరాజ భూషణము,,వెంగాచార్య,,,462,,,,,https://archive.org/
TEL,10482 భ్రమరాంబాష్హ్టకము,,,,,436,,,,,https://archive.org/
TEL,10225 కావ్య దర్పణము,,,,,422,,,,,https://archive.org/
TEL,11020 వైష్యపురాణోక్త పూర్వకర్మార్నవనవనీతము,,,,,360,,,,,https://archive.org/
TEL,10183 క్రిష్హ్ణ సిద్దాంతము,,,,,350,,,,,https://archive.org/
TEL,10284 శుద్ధనిర్గుణతత్వకందార్దరువులు,,,,,338,,,,,https://archive.org/
TEL,అదృష్ట విజయము,,బండారు అచ్చమ్మ,,,335,,,,,https://archive.org/
TEL,10434 అంబరీష్హోపాఖ్యానము,,,,,278,,,,,https://archive.org/
TEL,ఆంధ్రుల పుట్టుపూర్వోత్తరములు,,వెల్లల సదాశివ శాస్త్రి,,,267,,,,,https://archive.org/
TEL,అనూరాధ,,వెళ్లల సదాశివ శాస్త్రి,,,267,,,,,https://archive.org/
TEL,బీద విద్యార్ధి B.A.,,వెల్లల సదా శివశాస్త్రి,,,262,,,,,https://archive.org/
TEL,10912 పూరాణోక్తసంధ్యావందనము,,,,,216,,,,,https://archive.org/
TEL,10302 సుబోధామృతము,,,,,204,,,,,https://archive.org/
TEL,10224 వేదాంతసారము,,,,,186,,,,,https://archive.org/
TEL,10304 దీనావనశతకం,,,,,174,,,,,https://archive.org/
TEL,10678 అభినవ శ్రీకృష్ణలీలలు,,,,,164,,,,,https://archive.org/
TEL,10274 సతీపతి హితోపదేషము,,,,,158,,,,,https://archive.org/
TEL,10113 గీతామంజరి,,,,,154,,,,,https://archive.org/
TEL,దాసకుమార చరిత్రం,,రావు శ్రీనివాస పసుమర్తి,,,153,,,,,https://archive.org/
TEL,10287 భూమానందబోధ ప్రకాశిక,,,,,142,,,,,https://archive.org/
TEL,10285 జీవేశ్వర సంయోగ రహస్యము,,,,,132,,,,,https://archive.org/
TEL,10367 తాండవకృష్హ్ణీయ మండనఖండనం,,,,,132,,,,,https://archive.org/
TEL,10675 దేవిమహిమస్తోత్రము,,,,,118,,,,,https://archive.org/
TEL,10407 శ్రీరామస్తవరాజము,,,,,114,,,,,https://archive.org/
TEL,10293 శ్రీ రుక్మిణీ కళ్యాణ చరిత్ర,,,,,102,,,,,https://archive.org/
TEL,10226 ఆంధ్ర శ్రీ భాష్యము,,,,,98,,,,,https://archive.org/
TEL,10848 మహనంది లింగమూర్తి పంచరత్నములు శ్రీశైల సంకల్పము,,,,,92,,,,,https://archive.org/
TEL,10477 స్త్రీ నీతి సంగ్రహము,,,,,80,,,,,https://archive.org/
TEL,10555 శృతప్ర దీపిక,,,,,76,,,,,https://archive.org/
TEL,10951 దర్మోపదేశము,,,,,74,,,,,https://archive.org/
TEL,10229 శ్రీకృష్హ్ణభ్యూదయము,,,,,70,,,,,https://archive.org/
TEL,10398 ఆచార్యరత్నహరము,,,,,70,,,,,https://archive.org/
TEL,10676 శ్రీసదాశివ బ్రహ్మేంద్రే విరచిత కీతనాని,,,,,70,,,,,https://archive.org/
TEL,10301 అద్వైతసుదానిధి,,,,,64,,,,,https://archive.org/
TEL,10474 తత్వములు,,,,,62,,,,,https://archive.org/
TEL,10241 యాజు శస్కార్తమస్త్ర పాఠము ప్రధమభాగము,,,,,60,,,,,https://archive.org/
TEL,10562 శ్రీ పొట్టాకామరాజాంబ స్వర్గావరోహణము,,,,,58,,,,,https://archive.org/
TEL,10819 శమంతకోపాఖ్యానము,,,,,58,,,,,https://archive.org/
TEL,10918 ఆషౌచ నిర్ణయము,,,,,58,,,,,https://archive.org/
TEL,10503 విష్హ్ణు దండకము,,,,,58,,,,,https://archive.org/
TEL,10320 శ్రీమదాంధ్ర భగవద్గీత,,,,,56,,,,,https://archive.org/
TEL,10886 శ్రీప్రబంధరాజవేంకటేశ్వరవిజయవిలాసము,,,,,52,,,,,https://archive.org/
TEL,10479 భగవధ్బజన పద్ధత్యాం నిత్యోత్సవ సంప్రదాయే,,,,,52,,,,,https://archive.org/
TEL,10821 సుందరకాండ పదము,,,,,52,,,,,https://archive.org/
TEL,11014 కబీరు,,,,,51,,,,,https://archive.org/
TEL,10650 నిరంజన నిజగురు భజన శ్లొకములు,,,,,50,,,,,https://archive.org/
TEL,10820 దివ్వజ్ఞానవిషైకోపన్యాసము,,,,,48,,,,,https://archive.org/
TEL,10403 యాజుష్హాపరప్రయోగానుక్రమణిక,,,,,48,,,,,https://archive.org/
TEL,10523 పరాషరస్మృతి,,,,,48,,,,,https://archive.org/
TEL,10275 ఆధ్రశ్రీభాష్హ్యము,,,,,48,,,,,https://archive.org/
TEL,10899 శ్రీ కొండవీటిచరిత్రము,,,,,46,,,,,https://archive.org/
TEL,10536 జ్ఞానానందసుభోధిని,,,,,44,,,,,https://archive.org/
TEL,10400 ష్వామలాదండకము,,,,,42,,,,,https://archive.org/
TEL,10683 ఆంజనేయ దండకము,,,,,42,,,,,https://archive.org/
TEL,10401 శ్రీ కైవల్యమంజరి అను సాధన చతుష్హ్టయము,,,,,42,,,,,https://archive.org/
TEL,10366 చతురాస్యము,,,,,42,,,,,https://archive.org/
TEL,10219 ఉపన్యాస పయోనిధి,,,,,40,,,,,https://archive.org/
TEL,10165 ఘటస్పోటన శ్రాద్ధ ప్రయోగము,,,,,40,,,,,https://archive.org/
TEL,10473 ఆగ్నేయాషుగములు,,,,,40,,,,,https://archive.org/
TEL,10476 పురాణేతిహాస సారసంగ్రహము,,,,,38,,,,,https://archive.org/
TEL,10554 తత్త్వబోధిని,,,,,37,,,,,https://archive.org/
TEL,10223 భగవద్గీతలు,,,,,36,,,,,https://archive.org/
TEL,10644 అన్నసూక్తార్ధదర్పణం,,,,,36,,,,,https://archive.org/
TEL,10901 నీతిగీతలు,,,,,36,,,,,https://archive.org/
TEL,10659 సీతారామాంజనేయ సంవాదము,,,,,34,,,,,https://archive.org/
TEL,10887 ప్రభావతి,,,,,32,,,,,https://archive.org/
TEL,10318 ఆషౌచవిష్హయస్మృతిసంగ్రహము,,,,,32,,,,,https://archive.org/
TEL,10321 తనుసాంఖ్య ప్రాపంచిక విమర్షనరత్నాకరం,,,,,32,,,,,https://archive.org/
TEL,10686 క్రైస్తవ భక్తి గీతాలు,,,,,32,,,,,https://archive.org/
TEL,10279 శ్రీ సితాపరిణయష్లోకవ్యాఖ్యా,,,,,30,,,,,https://archive.org/
TEL,10399 ముక్తికాంతావిలాసము,,,,,30,,,,,https://archive.org/
TEL,10546 సవ్యాఖ్యాన అష్హ్టష్లోకీ,,,,,30,,,,,https://archive.org/
TEL,10754 శిశు తరగతి కథలు,,,,,30,,,,,https://archive.org/
TEL,10478 శ్రీరంగనాయక్యష్హ్టాత్తర శాతానమము,,,,,28,,,,,https://archive.org/
TEL,10529 శ్రీమధాంధ్రవేదాంతాద్వైత సిద్దాంతామణివాజ్ముఖము,,,,,28,,,,,https://archive.org/
TEL,10559 బాలామనోరంజని,,,,,28,,,,,https://archive.org/
TEL,10601 శ్రీగౌరీవివాహము,,,,,28,,,,,https://archive.org/
TEL,10608 శ్రీభాగవత నక్షత్ర మాలిక,,,,,28,,,,,https://archive.org/
TEL,10317 షుష్రూష్హ,,,,,26,,,,,https://archive.org/
TEL,10662 శ్రీ సూర్యాష్టకము,,,,,26,,,,,https://archive.org/
TEL,10889 శకుంతలాపరిణయము,,,,,26,,,,,https://archive.org/
TEL,10365 విటకంఠపాషము,,,,,24,,,,,https://archive.org/
TEL,10539 పూజావిధానము గౌరీషంకరైకాంతసేవ,,,,,24,,,,,https://archive.org/
